,nr,nc,factor,acc_mean,acc_std,time_mean,time_std
181,128,16,100000000.0,1.0,0.0,7.314682006835938e-05,1.1374340478779376e-06
182,128,64,1.0,1.0,0.0,9.758472442626953e-05,4.093654640337264e-06
183,128,64,0.1,1.0,0.0,9.02414321899414e-05,4.424897244751037e-06
184,128,64,0.01,1.0,0.0,8.81195068359375e-05,1.969516413503969e-06
185,128,64,0.001,1.0,0.0,8.816719055175782e-05,2.246201651251579e-06
186,128,64,0.0001,0.9953125,0.0140625,8.79526138305664e-05,1.5541161048633826e-06
187,128,64,1e-05,1.0,0.0,0.00010213851928710937,3.991616924302304e-05
188,128,64,1e-06,1.0,0.0,8.885860443115234e-05,2.9142709572023886e-06
189,128,64,1e-07,1.0,0.0,8.857250213623047e-05,3.57190500479903e-06
190,128,64,1e-08,1.0,0.0,8.835792541503907e-05,2.0095164781289555e-06
191,128,64,1e-09,0.996875,0.009375,8.895397186279297e-05,3.1258303325651392e-06
192,128,64,1e-10,1.0,0.0,8.883476257324219e-05,2.017984768819697e-06
193,128,64,10000.0,1.0,0.0,8.9263916015625e-05,2.6724159754184826e-06
194,128,64,100000000.0,1.0,0.0,9.043216705322266e-05,2.2265027641687464e-06
195,128,128,1.0,1.0,0.0,8.928775787353516e-05,3.484909818002703e-06
196,128,128,0.1,1.0,0.0,8.258819580078124e-05,3.897542207130326e-06
197,128,128,0.01,1.0,0.0,8.196830749511719e-05,1.5590460514327827e-06
198,128,128,0.001,1.0,0.0,8.1634521484375e-05,1.3579398027322904e-06
199,128,128,0.0001,1.0,0.0,8.487701416015625e-05,1.181363457988505e-05
200,128,128,1e-05,1.0,0.0,8.192062377929688e-05,2.3021903428217525e-06
201,128,128,1e-06,1.0,0.0,8.20159912109375e-05,2.241641859730369e-06
202,128,128,1e-07,1.0,0.0,8.132457733154297e-05,1.704150894022792e-06
203,128,128,1e-08,1.0,0.0,8.096694946289063e-05,1.3410912619042618e-06
204,128,128,1e-09,1.0,0.0,8.14199447631836e-05,2.65331065386454e-06
205,128,128,1e-10,1.0,0.0,8.196830749511719e-05,2.3208796546245493e-06
206,128,128,10000.0,1.0,0.0,8.096694946289063e-05,2.029220851035424e-06
207,128,128,100000000.0,1.0,0.0,8.130073547363281e-05,8.984300461490999e-07
