,nr,nc,factor,acc_mean,acc_std,time_mean,time_std
110,128,4,0.01,1.0,0.0,9.527206420898438e-05,5.873232525747021e-06
111,128,4,0.001,1.0,0.0,9.288787841796876e-05,1.0779051356751742e-06
112,128,4,0.0001,1.0,0.0,9.341239929199219e-05,1.162153015799898e-06
113,128,4,1e-05,1.0,0.0,9.326934814453125e-05,9.584308262940301e-07
114,128,4,1e-06,1.0,0.0,9.360313415527344e-05,2.982043669463076e-06
115,128,4,1e-07,1.0,0.0,9.799003601074219e-05,1.2264544630334636e-05
116,128,4,1e-08,1.0,0.0,9.849071502685547e-05,1.1998141098970611e-05
117,128,16,1.0,1.0,0.0,9.48190689086914e-05,1.3739614042495641e-06
118,128,16,0.1,1.0,0.0,9.541511535644531e-05,3.966356590615275e-06
119,128,16,0.01,1.0,0.0,9.436607360839844e-05,1.0326579965452059e-06
120,128,16,0.001,1.0,0.0,9.453296661376953e-05,1.0351320908590513e-06
121,128,16,0.0001,1.0,0.0,9.539127349853516e-05,3.638442498995082e-06
122,128,16,1e-05,1.0,0.0,9.379386901855468e-05,4.5487365790221484e-07
123,128,16,1e-06,1.0,0.0,9.412765502929688e-05,1.112165812462864e-06
124,128,16,1e-07,1.0,0.0,9.419918060302735e-05,1.5320133043687195e-06
125,128,16,1e-08,1.0,0.0,9.410381317138672e-05,1.1779422118220926e-06
126,128,64,1.0,1.0,0.0,0.00010018348693847656,4.481761984828636e-06
127,128,64,0.1,1.0,0.0,0.00010025501251220703,2.406138443850082e-06
128,128,64,0.01,1.0,0.0,9.915828704833984e-05,2.0383045612803933e-06
129,128,64,0.001,1.0,0.0,0.00010035037994384765,2.312660217285156e-06
130,128,64,0.0001,1.0,0.0,0.00010128021240234375,3.1554228318339736e-06
131,128,64,1e-05,1.0,0.0,0.00010323524475097656,9.388970868489319e-06
132,128,64,1e-06,1.0,0.0,9.95635986328125e-05,1.986757913207975e-06
133,128,64,1e-07,1.0,0.0,0.00010004043579101563,1.7752180546747477e-06
134,128,64,1e-08,1.0,0.0,9.946823120117187e-05,1.2379412637469453e-06
135,128,128,1.0,1.0,0.0,0.0001004934310913086,5.068007380840729e-06
136,128,128,0.1,1.0,0.0,9.920597076416016e-05,3.7944524721300782e-06
137,128,128,0.01,1.0,0.0,9.889602661132813e-05,1.6022012344752733e-06
138,128,128,0.001,1.0,0.0,9.865760803222657e-05,2.652346417460133e-06
139,128,128,0.0001,1.0,0.0,9.78708267211914e-05,1.7101444092206286e-06
140,128,128,1e-05,1.0,0.0,0.00010025501251220703,3.6209024510811348e-06
141,128,128,1e-06,1.0,0.0,9.894371032714844e-05,4.400098687983169e-06
142,128,128,1e-07,1.0,0.0,9.760856628417968e-05,2.2698650809119996e-06
143,128,128,1e-08,1.0,0.0,9.849071502685547e-05,2.911148453438585e-06
